logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000065694	0.18063231213584	7.50500833787207	5.97108131389675	2.50425761883462e-09	3.15450271374425e-08	10.5418483743108
ENSMUSG00000006360	0.140239786942158	7.00278081325552	5.93433270495029	3.13044075221225e-09	3.87656836007036e-08	10.5346137479056
ENSMUSG00000051341	-0.116312982589662	7.34481045337968	-5.95151816605673	2.82064031121204e-09	3.51273693199715e-08	10.5110040249183
ENSMUSG00000067212	0.225484191567274	6.87968081619553	5.93288864576557	3.15793233713439e-09	3.90099832366954e-08	10.510475598317
ENSMUSG00000020021	0.2975765996009	6.95883358542367	5.93283016029594	3.15905070685747e-09	3.90099832366954e-08	10.5102165602162
ENSMUSG00000025812	0.217474946833629	6.77282098384683	5.93501026324657	3.11762206768783e-09	3.8643262807013e-08	10.4996118805859
ENSMUSG00000049339	-0.194028319905614	7.18167823211256	-5.93115950455785	3.19116067257155e-09	3.93696002076805e-08	10.4901722760831
ENSMUSG00000040731	-0.177966492889572	7.3031100201871	-5.93972861945069	3.02976260205558e-09	3.7660520796872e-08	10.4855402132409
ENSMUSG00000097296	0.251385086052466	7.08208041797527	5.92781185946917	3.25646175071009e-09	4.00626891011729e-08	10.4840058428591
ENSMUSG00000086324	-0.136824330752834	7.4867203038578	-5.96986075777325	2.52294215748814e-09	3.17500342569855e-08	10.4697270389951
ENSMUSG00000035095	-0.34233949011798	6.92638758190648	-5.9266272028879	3.27988062531111e-09	4.02755891137923e-08	10.4655852003376
ENSMUSG00000056856	0.16268230383486	7.29402297661655	5.93052179939203	3.20350098515031e-09	3.94848727599069e-08	10.4654412538308
ENSMUSG00000079110	0.32810753405192	7.19104940519561	5.92967041344294	3.22004872565188e-09	3.96517401955039e-08	10.4627318726626
ENSMUSG00000059669	-0.161901847209439	7.28414927320793	-5.9362573819488	3.09416141723749e-09	3.83885789392854e-08	10.4616934590212
ENSMUSG00000040420	-0.195950659646318	7.27916451081646	-5.93383560290672	3.13987802634943e-09	3.88460402583851e-08	10.4571704334367
ENSMUSG00000093904	-0.118545697418643	7.55867305400631	-5.97778052490267	2.40408055652796e-09	3.03702448828499e-08	10.4545835773943
ENSMUSG00000040260	0.183646707032714	7.01512655891664	5.92089747515417	3.39548351320612e-09	4.15788947676616e-08	10.451419647692
ENSMUSG00000082519	-0.26624241574922	7.14676355995702	-5.91980531211592	3.41796482333517e-09	4.18153245239221e-08	10.4204966655423
ENSMUSG00000032375	-0.172177698695376	7.29927544796659	-5.92667883964162	3.27885643453151e-09	4.02755891137923e-08	10.4056059381729
ENSMUSG00000028807	0.140161850149675	7.47406545381905	5.94625516510892	2.91219741750557e-09	3.62333457724772e-08	10.3904441079503
ENSMUSG00000019297	0.289586098557789	7.04858443950771	5.90811683164253	3.66782406737766e-09	4.47474536220075e-08	10.3688620013885
ENSMUSG00000101892	-0.158784355124989	7.16114763242854	-5.90604459455809	3.71393984177208e-09	4.52681511148833e-08	10.3591731364618
ENSMUSG00000064427	0.136248216516832	7.35678694929602	5.92530766196985	3.3061590623162e-09	4.05604765410412e-08	10.3578611805089
ENSMUSG00000073139	-0.200247177294222	6.92012001087461	-5.90042762115878	3.84179799841843e-09	4.66539450941578e-08	10.329338108301
ENSMUSG00000026049	-0.124311734688574	7.58074381074625	-5.9624687614088	2.63903659217829e-09	3.31477084256827e-08	10.3248227173739
ENSMUSG00000024240	0.261217845163071	7.22988212412826	5.90516095731773	3.73377564567267e-09	4.54678631306683e-08	10.3180411941823
ENSMUSG00000030168	-0.281921659330324	6.91384266643562	-5.89528741538549	3.96255223092495e-09	4.80760480613877e-08	10.2941288485143
ENSMUSG00000031129	0.171696761999715	7.30893537362336	5.90859929058381	3.65716766193854e-09	4.46587962128843e-08	10.2905900507564
ENSMUSG00000018861	0.174490857921689	7.30884044875292	5.90160310588631	3.81469094001629e-09	4.63674979941464e-08	10.2885182926018
ENSMUSG00000034285	-0.303056852221718	7.36477106564004	-5.91239634469415	3.57434525501291e-09	4.36879156586736e-08	10.2783507476809
ENSMUSG00000102426	-0.151866796225406	7.50241869770752	-5.93755965024841	3.06984683322856e-09	3.81228104379072e-08	10.2418356357894
ENSMUSG00000050567	0.184438874470975	7.04117922509287	5.88430035429507	4.23318139650234e-09	5.09373498450364e-08	10.2405674098597
ENSMUSG00000010554	-0.180247510254644	6.65158250954115	-5.89387845249258	3.9962918958781e-09	4.83962702390531e-08	10.2287230670242
ENSMUSG00000020079	0.22699699547442	7.24923263171872	5.891782536253	4.04699970239084e-09	4.88755894396899e-08	10.2279162640456
ENSMUSG00000079018	0.281740518773449	6.8614699360129	5.88277924395352	4.2720388385152e-09	5.12644660621824e-08	10.2103558195496
ENSMUSG00000020265	-0.30560594764482	6.93068227091157	-5.87977053229489	4.34992300435301e-09	5.21041686412321e-08	10.210180095617
ENSMUSG00000035279	0.143974079172307	7.34630712727877	5.89152309438818	4.05331994361154e-09	4.89070911877524e-08	10.1991649460496
ENSMUSG00000032333	-0.227703807941311	7.2075498555195	-5.88328625421173	4.25904861296449e-09	5.1201847193814e-08	10.1946190242172
ENSMUSG00000005357	0.267371877493018	7.3104508802783	5.88313259131785	4.26298157857385e-09	5.12024113758332e-08	10.1919645309126
ENSMUSG00000042156	0.158587338439409	7.06182307845115	5.87216576280463	4.55299508555894e-09	5.44870692527925e-08	10.1721198527372
ENSMUSG00000000823	0.179708671861396	7.39997218259791	5.89097621459853	4.06667392823666e-09	4.9023326329777e-08	10.1706430963335
ENSMUSG00000097772	0.184528442119916	7.40610979006835	5.89227799953129	4.03495641002895e-09	4.87748492280197e-08	10.1563286844137
ENSMUSG00000028557	-0.205122927068422	7.53046726916706	-5.92233829917058	3.36604547188376e-09	4.12567582674794e-08	10.1422166173996
ENSMUSG00000008028	0.116361447242753	7.46866323925124	5.90262066656064	3.79137610973175e-09	4.61266589305868e-08	10.1369745726185
ENSMUSG00000033377	0.304999393543381	6.91148438684881	5.86511541011143	4.74948699407977e-09	5.67869697223185e-08	10.1125374624916
ENSMUSG00000053536	-0.146986369906313	7.39630021851153	-5.88842298622431	4.12958884682719e-09	4.97362547036518e-08	10.1055149625098
ENSMUSG00000037103	0.226438343606178	7.19547635212715	5.86271506462768	4.81824882468934e-09	5.74527117774722e-08	10.1012414943964
ENSMUSG00000063801	-0.198321940222975	7.40315420093646	-5.8822086940703	4.28670315284712e-09	5.13936312483291e-08	10.0812689001298
ENSMUSG00000021037	-0.293123542264895	6.75077703181699	-5.86276608945026	4.81677710571862e-09	5.74527117774722e-08	10.078344535796
ENSMUSG00000038914	0.253385908370449	7.28542402626562	5.86470219245233	4.76125584257914e-09	5.6876071606367e-08	10.0620988592462
ENSMUSG00000034538	0.228671307335788	7.24501853449788	5.86038879601535	4.88581267966376e-09	5.8205667149412e-08	10.0578618832043
ENSMUSG00000039989	0.208343472206066	7.13954784569426	5.84916642703164	5.2249239174896e-09	6.2133210773324e-08	10.0226589985255
ENSMUSG00000021816	-0.233413882684671	7.52392318515751	-5.89325392538948	4.0113364152118e-09	4.85338554700006e-08	9.99578323399503
ENSMUSG00000005397	0.19627138018573	6.54688190735921	5.85759074297123	4.9683012183443e-09	5.91349023061468e-08	9.98148575862664
ENSMUSG00000032580	0.237631538353288	7.2252662869741	5.84506276258939	5.35455815216657e-09	6.34457358030097e-08	9.97432540841401
ENSMUSG00000044258	0.308324145942784	6.92114547288633	5.84014230556154	5.51412492925907e-09	6.5160636832213e-08	9.97109712687095
ENSMUSG00000023022	0.194257555378592	6.75231843940321	5.84378265171064	5.39563334731228e-09	6.38749910010662e-08	9.96919050116439
ENSMUSG00000029270	-0.162540387386255	7.54119789602889	-5.89416180705833	3.9894841677553e-09	4.83582735918527e-08	9.96611198275954
ENSMUSG00000055319	0.233153190680353	7.00552092418236	5.83703438666528	5.61728683590728e-09	6.62608517009081e-08	9.96358200896134
ENSMUSG00000035805	0.189515829614045	7.29973016565974	5.84729332987614	5.28371139736852e-09	6.27190823168717e-08	9.96019730169304
ENSMUSG00000059552	0.154961591589569	7.02237996273954	5.83528651406466	5.67612699739814e-09	6.67755797479624e-08	9.95978520867023
ENSMUSG00000056476	0.286674614207896	7.05280381146003	5.83635277369786	5.64016162613078e-09	6.64711713648472e-08	9.95103798685889
ENSMUSG00000016494	0.231171494437456	7.29928280434349	5.84357462286317	5.40233731390476e-09	6.38969447468664e-08	9.94143987261604
ENSMUSG00000098403	-0.314685833696545	7.11576257049894	-5.83587013052349	5.65641382139518e-09	6.66031353983047e-08	9.931104404731
ENSMUSG00000039210	-0.27728705723759	6.87398734231257	-5.83162973684068	5.80117466396727e-09	6.81250243961077e-08	9.92334872693048
ENSMUSG00000024413	0.286650868925092	7.3936891346432	5.8484627007006	5.24693545413005e-09	6.23387029248129e-08	9.92069586847791
ENSMUSG00000044117	-0.167959949294322	6.94745558633946	-5.82805085805108	5.92615216784945e-09	6.95307043308855e-08	9.91960424831601
ENSMUSG00000040940	0.147887706865119	7.39511213721034	5.84552345256308	5.33985048573156e-09	6.33284158415832e-08	9.90500833330645
ENSMUSG00000051166	0.200950863196087	7.3536960154757	5.83797838600454	5.58575545153648e-09	6.59479514600759e-08	9.88222864059422
ENSMUSG00000031796	0.122571074784491	7.2439440650869	5.82513324441803	6.02997264152755e-09	7.05923221146409e-08	9.86242514861758
ENSMUSG00000045160	-0.237753843093511	6.95621619031248	-5.81839757085172	6.27645959432583e-09	7.30553282816582e-08	9.85854174810304
ENSMUSG00000016356	0.277051732391878	7.07885271280316	5.81884086376578	6.25994064269801e-09	7.29920158479549e-08	9.85637271459581
ENSMUSG00000039982	0.223406254048202	7.21996461955377	5.81993829137837	6.21922766275883e-09	7.25815267356159e-08	9.8499668087041
ENSMUSG00000042751	-0.266358204272883	7.28538792618542	-5.82505704914916	6.03270755169138e-09	7.05923221146409e-08	9.83915422935341
ENSMUSG00000033728	-0.218294121234575	7.36437294269356	-5.83296212606861	5.75530475731585e-09	6.76466507425456e-08	9.83429986066606
ENSMUSG00000000275	0.157353696421237	7.20532056599659	5.81716713343096	6.32253339705198e-09	7.3526654933413e-08	9.82738661181362
ENSMUSG00000006641	-0.232826779060002	6.78748832774246	-5.81672432374822	6.33919481729948e-09	7.36554064486225e-08	9.81876122011352
ENSMUSG00000001034	0.177548984145209	7.12178054262249	5.81014093941289	6.59200188510263e-09	7.63235648841057e-08	9.8110918331966
ENSMUSG00000024827	0.333907436873787	7.10750157812645	5.8130855744714	6.47773597254577e-09	7.51326137097386e-08	9.80823983897354
ENSMUSG00000042625	0.130812151871037	7.31037245840569	5.81473454864551	6.41459202505388e-09	7.44657837199206e-08	9.77751477336463
ENSMUSG00000026889	-0.147589744641349	7.19756905012454	-5.80890684565525	6.64047160423736e-09	7.68172553620996e-08	9.77672110748777
ENSMUSG00000001134	0.244285793414717	7.32662942641909	5.81854204651578	6.27107117234565e-09	7.30553282816582e-08	9.77188244383584
ENSMUSG00000046516	0.263377301337757	7.19069138783464	5.80615788776788	6.74968807076099e-09	7.7943812463056e-08	9.76251357930971
ENSMUSG00000099213	-0.148202310239216	7.38839679226426	-5.8237710735445	6.07904812824462e-09	7.10714624114917e-08	9.75113705176545
ENSMUSG00000087006	0.233589175393095	7.26647952812151	5.80527077450031	6.78530469575757e-09	7.82864927069192e-08	9.73186811076958
ENSMUSG00000026510	0.15362155648064	6.83544578950947	5.79849938994493	7.0632583526276e-09	8.11381796462261e-08	9.72896453676604
ENSMUSG00000023827	-0.273968854482353	6.78400669537969	-5.8009620362559	6.96091276227558e-09	8.00322744814512e-08	9.72292072334924
ENSMUSG00000097162	0.200005047350321	7.2306116190759	5.8025012435253	6.8976787170788e-09	7.95133987543572e-08	9.71788834199005
ENSMUSG00000028901	0.17383858984152	7.28663565150265	5.80138928122707	6.94330427288021e-09	7.98995433183142e-08	9.71265322628836
ENSMUSG00000095178	-0.28889218785411	7.32304477990229	-5.80854263745299	6.65484222379583e-09	7.69159659129244e-08	9.7004209201806
ENSMUSG00000053062	0.294613956982175	7.04744367428983	5.79296330739637	7.29870623005558e-09	8.36969132177653e-08	9.69823996828881
ENSMUSG00000069565	0.126870964973585	6.66479256163629	5.80205879076351	6.91579820242406e-09	7.96525848908561e-08	9.68895674610729
ENSMUSG00000038503	-0.223100062986487	6.80716909050674	-5.79204972219115	7.338287617147e-09	8.40350217867742e-08	9.68346047966432
ENSMUSG00000036644	-0.198078423048867	7.03283457246531	-5.78609025656956	7.6016545372278e-09	8.6652710567579e-08	9.67953935669108
ENSMUSG00000078619	0.154725380517966	6.99474312548822	5.78565645402005	7.62118052278832e-09	8.67905571030759e-08	9.67631836690428
ENSMUSG00000019865	-0.247381220855171	7.04204543405582	-5.78607146187191	7.60249950031279e-09	8.6652710567579e-08	9.67536607745873
ENSMUSG00000028759	0.208442446133088	7.23666811502858	5.78861135512288	7.48913626001528e-09	8.55085436412143e-08	9.66979897974149
ENSMUSG00000022574	0.291627519913381	7.16033590852456	5.78511538902952	7.64560290014264e-09	8.69934920658717e-08	9.65859091395829
ENSMUSG00000024869	0.189743128561884	7.34636011900344	5.79198852571768	7.34094642354107e-09	8.40350217867742e-08	9.63307514755059
ENSMUSG00000047719	0.259447761626937	7.13661192741118	5.78169757104007	7.80164346865308e-09	8.8615908916356e-08	9.63224140648804
ENSMUSG00000021764	-0.141043897224971	7.45022354426962	-5.81993983004014	6.21917076188807e-09	7.25815267356159e-08	9.62956461042048
ENSMUSG00000025986	-0.14194405161222	7.49984139446769	-5.82624529820856	5.99019423165845e-09	7.02195722387293e-08	9.61274599283365
ENSMUSG00000052031	-0.307408846572143	7.22201117944595	-5.78467971840085	7.66532333722735e-09	8.71426232021635e-08	9.60850122991734
ENSMUSG00000045034	-0.290695168461241	7.16744976608595	-5.77938165100343	7.90913277739305e-09	8.97594603573909e-08	9.59909810587309
ENSMUSG00000030750	0.196562701996797	7.18260603477263	5.77416646285528	8.15648695434769e-09	9.24074566728161e-08	9.59306109190289
ENSMUSG00000021767	0.222484288530593	7.38373458595659	5.79092105217812	7.38747601524172e-09	8.44209748281222e-08	9.57844356753437
ENSMUSG00000028884	-0.264540371431212	7.20733614429923	-5.77065148319399	8.32742810831407e-09	9.40207307242041e-08	9.56134744823647
ENSMUSG00000093803	0.218197381546807	7.10643966935308	5.76497945970248	8.6106436860494e-09	9.70477185868964e-08	9.55422436523221
ENSMUSG00000054434	-0.140877957057021	7.30545628687276	-5.77483884387372	8.12417870933109e-09	9.21206356920365e-08	9.53949220279717
ENSMUSG00000031575	0.262011497634452	7.09677520033366	5.76315421268288	8.70375800858685e-09	9.79340012990097e-08	9.53830181772546
ENSMUSG00000017478	0.128577639257813	6.8225468651606	5.76484194085088	8.61762528435556e-09	9.70477185868964e-08	9.52639716602214
ENSMUSG00000049553	-0.207795038650453	6.94896335644655	-5.7579656728978	8.97382946771943e-09	1.0080066246093e-07	9.51544687357703
ENSMUSG00000051007	-0.187522946038653	7.36258572639	-5.77335893565463	8.19545421969989e-09	9.27691621982524e-08	9.49465932634757
ENSMUSG00000056459	0.124815984948639	7.55575811713906	5.81107132110643	6.55568835423507e-09	7.5969876653827e-08	9.48790009649601
ENSMUSG00000038517	0.196866604766245	7.10771965332996	5.75266622446735	9.25808051510163e-09	1.03621555668406e-07	9.48724691786913
ENSMUSG00000041544	0.199232488084501	6.91205590414211	5.75373272636615	9.20018085104874e-09	1.03079577290322e-07	9.47932915565402
ENSMUSG00000024665	0.297195042263354	7.03473213225225	5.75255236091622	9.26428298249714e-09	1.03621555668406e-07	9.47822540197311
ENSMUSG00000004393	-0.215903358463226	7.36815256113815	-5.77197686533602	8.26256658999365e-09	9.34485642830526e-08	9.47636604001307
ENSMUSG00000044628	-0.139497084427733	7.11622862481885	-5.74884188270457	9.46862906284649e-09	1.05817350748147e-07	9.46619777521683
ENSMUSG00000062373	-0.184603749681203	7.32710667335554	-5.77070698593189	8.32470201030274e-09	9.40207307242041e-08	9.46548721161038
ENSMUSG00000100937	0.20036721688241	7.59268519641565	5.79788731550189	7.08892191786405e-09	8.13620515590389e-08	9.44723323227237
ENSMUSG00000028619	-0.240322117032327	7.05703332471396	-5.74364046924864	9.76247888971457e-09	1.08732393787725e-07	9.43232872625605
ENSMUSG00000025571	0.221766802894136	7.40785948225528	5.76294182435001	8.71465631342906e-09	9.79729621038748e-08	9.42762776265382
ENSMUSG00000028059	0.166162440667025	7.15463876038977	5.74231574388722	9.83872352001314e-09	1.09304402276301e-07	9.42572750318618
ENSMUSG00000039601	-0.309172328818024	6.92930847086491	-5.74252806808227	9.82646434942526e-09	1.09304402276301e-07	9.42398541286727
ENSMUSG00000022856	-0.289921583917374	7.29439768503341	-5.75478537505123	9.14337860450228e-09	1.02617680147293e-07	9.41183293491049
ENSMUSG00000055760	-0.283428042205691	7.21231814426093	-5.74624466684853	9.61426529405318e-09	1.07172216171273e-07	9.40204320571199
ENSMUSG00000026365	0.209979624748907	6.78975443622122	5.74041104196881	9.94936424676170e-09	1.10440457721426e-07	9.39184028300078
ENSMUSG00000018339	-0.267643173648805	7.02863910797429	-5.73720900239653	1.01380968937584e-08	1.12440711003502e-07	9.39124005842329
ENSMUSG00000021501	-0.109430067327726	7.27763852648746	-5.74712003635369	9.56493817411996e-09	1.06712637918886e-07	9.38036055337585
ENSMUSG00000022433	0.171921975918679	6.86928445000557	5.73526431449905	1.02544135312724e-08	1.135396241076e-07	9.37315810739637
ENSMUSG00000036975	-0.202958572917563	6.8626803108374	-5.73269033642781	1.04103663997352e-08	1.15072976244053e-07	9.36565811013278
ENSMUSG00000070426	-0.228204495739917	7.05820622085986	-5.7291944801167	1.06258714617453e-08	1.17160236301218e-07	9.35769776006497
ENSMUSG00000032181	0.222119394812852	7.2798073040513	5.74242030568984	9.83268447533821e-09	1.09304402276301e-07	9.3558661924697
ENSMUSG00000025823	-0.195327803183887	6.52272749322982	-5.74840919451212	9.49274180366505e-09	1.05996920343297e-07	9.35471154128739
ENSMUSG00000068250	-0.113609264625436	7.56648308829434	-5.79102858041014	7.38277605637982e-09	8.44209748281222e-08	9.33966616866446
ENSMUSG00000020895	-0.239825458771486	6.83031066217134	-5.72842168471852	1.0674093154706e-08	1.17495281041275e-07	9.32978670886868
ENSMUSG00000070643	0.0890296701455657	7.25005498565322	5.73342869211353	1.0365396397276e-08	1.14672093140645e-07	9.32837070864831
ENSMUSG00000026027	-0.0927351114538535	7.45387867743715	-5.76569280276438	8.57451664718988e-09	9.67275953282311e-08	9.32099719241066
ENSMUSG00000020903	-0.191352047064441	6.95042759410692	-5.72062044118723	1.11729510851831e-08	1.22679002915311e-07	9.3064206518282
ENSMUSG00000063439	-0.260212237237737	7.00043103593321	-5.71564791359377	1.15026735276045e-08	1.25775291618023e-07	9.27824692679085
ENSMUSG00000014599	0.278571924519297	7.02669217216486	5.71811112932659	1.13381754750487e-08	1.24286023343795e-07	9.27796815749522
ENSMUSG00000089872	-0.159894389321346	6.72294740110942	-5.72206663355928	1.1078792922906e-08	1.21746601795004e-07	9.26359698361683
ENSMUSG00000038550	0.200703982148172	7.19882530858133	5.71750361468913	1.13785326860241e-08	1.24624727074857e-07	9.26225996686473
ENSMUSG00000079677	-0.216968827401586	7.23934282426458	-5.71855091816599	1.13090471476616e-08	1.24069946059609e-07	9.2520545658029
ENSMUSG00000019235	-0.150056102874515	7.30537136599565	-5.72504482344589	1.08873136119471e-08	1.19742273915706e-07	9.24692764527283
ENSMUSG00000032006	-0.180072598030648	6.86260059773378	-5.70971843386159	1.19082257046525e-08	1.29778975917702e-07	9.2411454236892
ENSMUSG00000027011	-0.115945243810255	7.38142266302317	-5.73668659595104	1.01692167042089e-08	1.12691000247819e-07	9.2404601494041
ENSMUSG00000020287	0.178550104441406	7.25104898139543	5.71402417708595	1.16123757860845e-08	1.2676442697386e-07	9.23651411413747
ENSMUSG00000030720	0.183650530403625	7.26992574243244	5.71656013718164	1.14414848725239e-08	1.2521013677772e-07	9.23497273458171
ENSMUSG00000040441	0.161043663801337	7.03152689503119	5.70455680823429	1.2272547452905e-08	1.33198587511925e-07	9.21971540511726
ENSMUSG00000058135	0.114553010627081	7.27467174129063	5.7141898564252	1.16011357986685e-08	1.26746737382467e-07	9.21076199906188
ENSMUSG00000031398	0.194262762206485	7.24692055390225	5.70857231069643	1.19882030004626e-08	1.30542613829831e-07	9.20773220862502
ENSMUSG00000041035	-0.206822581203365	6.90915497101702	-5.70311132813461	1.23765001955271e-08	1.33951513079763e-07	9.2052881304959
ENSMUSG00000038902	0.216548071640396	7.29114421935228	5.71148814309718	1.17857517595131e-08	1.28550550648464e-07	9.20406735225076
ENSMUSG00000020656	0.313342730493324	7.19938806217963	5.70654526887097	1.21309314634881e-08	1.31878839078316e-07	9.19925442231241
ENSMUSG00000015766	0.247923007683232	6.94326424370565	5.70288641752049	1.23927515516266e-08	1.33951513079763e-07	9.1983053253078
ENSMUSG00000019734	0.178862803645297	7.15886892789922	5.70271907167042	1.24048569081037e-08	1.3397245460752e-07	9.19688969023077
ENSMUSG00000025731	-0.253942855249946	7.02045539591223	-5.6999172457036	1.26092488041594e-08	1.35845839937534e-07	9.18793577348361
ENSMUSG00000036246	0.248170503547938	7.05184259445409	5.6975234737003	1.27864629374938e-08	1.3753015156279e-07	9.17460188052214
ENSMUSG00000021497	-0.155800271448179	7.2057497731936	-5.70301590783285	1.23833924446969e-08	1.33951513079763e-07	9.17231074847761
ENSMUSG00000031932	-0.33427857765559	7.25600277284313	-5.7083962204323	1.20005368822723e-08	1.30569012354104e-07	9.15712928874001
ENSMUSG00000037593	0.333903441672783	7.20287395378246	5.70129415922557	1.25083979085453e-08	1.3486959970785e-07	9.15049996068915
ENSMUSG00000001552	-0.153324595739144	7.05462531961553	-5.69131317116252	1.32575807694049e-08	1.42249091382474e-07	9.14890274498248
ENSMUSG00000042111	-0.220538210761998	7.13994969039262	-5.69030562149265	1.33355878060538e-08	1.42969654135529e-07	9.12970453134677
ENSMUSG00000032558	0.172867436328572	7.51935470853715	5.72853222854023	1.06671823097548e-08	1.17495281041275e-07	9.1260507598952
ENSMUSG00000029047	-0.223772452622944	7.33150475720228	-5.70233659464112	1.24325674514223e-08	1.34161759819771e-07	9.1200117991509
ENSMUSG00000003974	0.289297131411099	7.00585033659551	5.68794835710675	1.35198397331034e-08	1.44709511229383e-07	9.11292673643479
ENSMUSG00000029309	0.208614524304548	7.32684806253655	5.70359571493284	1.23415701909281e-08	1.33837472292731e-07	9.10753400180875
ENSMUSG00000029221	-0.139858933832899	7.58531322252603	-5.75378431250389	9.19738922023824e-09	1.03079577290322e-07	9.10142186632532
ENSMUSG00000053929	-0.215082694277066	7.06849618747542	-5.67964845823953	1.41884869210601e-08	1.51007676633189e-07	9.07835306298717
ENSMUSG00000025403	0.166474205454347	7.14663008182058	5.67944474013787	1.4205296136151e-08	1.51064553583475e-07	9.07381852370904
ENSMUSG00000065258	-0.26147800925486	7.28916753391804	-5.69506908169542	1.29706774023799e-08	1.39284144624089e-07	9.07107889732071
ENSMUSG00000038402	0.223068291737458	7.07227028302353	5.67752910669944	1.43643085579275e-08	1.5238657774497e-07	9.06138182264574
ENSMUSG00000020319	-0.273409709069111	6.82997592618727	-5.67913803530528	1.42306395081915e-08	1.51212021096719e-07	9.05491921821929
ENSMUSG00000086753	0.173071996611295	7.46811178643051	5.70531971225381	1.22180253047811e-08	1.32716159452428e-07	9.04518798267052
ENSMUSG00000029484	0.163483755141546	6.73113111352829	5.68006869572424	1.41538732647506e-08	1.50761062357602e-07	9.02866434424845
ENSMUSG00000074056	0.234010945229735	7.05307876567944	5.67091377443062	1.49268424770594e-08	1.57972752190951e-07	9.02371558820237
ENSMUSG00000031310	0.192481330438731	7.39572738696269	5.68761641468922	1.35459833954667e-08	1.44862284389984e-07	9.01535602586752
ENSMUSG00000100691	-0.168147376594609	7.23758226918856	-5.67759856122485	1.43585131957744e-08	1.5238657774497e-07	9.01306962670936
ENSMUSG00000048040	-0.15269810129938	7.55837395193859	-5.73175751743142	1.04674515582206e-08	1.15606992230608e-07	9.01161799360028
ENSMUSG00000032902	0.109561685910426	7.40750723113531	5.69563602964983	1.29278973822982e-08	1.38937990137979e-07	9.00273486055636
ENSMUSG00000065422	-0.117353616236946	7.44553260920652	-5.70339363185225	1.23561311020549e-08	1.3388518371766e-07	8.98667971347053
ENSMUSG00000021417	0.174356266651743	7.34308044536785	5.68336737780473	1.38850062610439e-08	1.48136714571266e-07	8.98641116917392
ENSMUSG00000030335	-0.255655538514955	6.7205294737541	-5.66865511858832	1.51237642516486e-08	1.59800094450458e-07	8.97428896788741
ENSMUSG00000102796	-0.24671387461527	7.23156883509685	-5.67032168331176	1.49782218892926e-08	1.58389287009085e-07	8.97039025038391
ENSMUSG00000042289	0.283521174617775	7.09374770419174	5.65878735113428	1.60140960259339e-08	1.68397230038072e-07	8.94965768224266
ENSMUSG00000048439	0.188380284411324	7.17983757743881	5.66130045078964	1.57826319444248e-08	1.66228583932647e-07	8.94320907417604
ENSMUSG00000028047	0.187287543073943	7.40219169269415	5.67616654471567	1.44784629839017e-08	1.53350665816631e-07	8.94236185403953
ENSMUSG00000022913	-0.182948318390636	7.07570033823573	-5.65556485957817	1.6315727099155e-08	1.71159251798142e-07	8.93980295161388
ENSMUSG00000028795	0.271197006609008	7.12818820591621	5.65686936382331	1.61929640361377e-08	1.70142339824681e-07	8.93578439830625
ENSMUSG00000047415	-0.364913109234346	7.09708666201319	-5.66177550423395	1.57392448604374e-08	1.65904232224899e-07	8.93428911479632
ENSMUSG00000052957	0.19622606077086	6.90825239621228	5.655383411872	1.63328740750598e-08	1.71202823240245e-07	8.93178490768414
ENSMUSG00000026097	-0.0708561433034278	7.47594684034616	-5.69922631411457	1.26601528479357e-08	1.36282821833661e-07	8.91295085625388
ENSMUSG00000041926	0.178821673239552	7.01559277270795	5.64891350574219	1.6955858904999e-08	1.77309838835132e-07	8.90772156894123
ENSMUSG00000103034	-0.122332182607896	7.65429942857833	-5.73051937136151	1.0543691854557e-08	1.16351494033201e-07	8.90727522694972
ENSMUSG00000032562	0.228144169005478	6.98448548866691	5.64637783704275	1.72062617491216e-08	1.79500953924328e-07	8.88958113378395
ENSMUSG00000087574	0.226692308795129	7.20067921901526	5.64999606098303	1.68500357559474e-08	1.76343185957397e-07	8.87577078339895
ENSMUSG00000028114	0.120284673748034	7.00128465641996	5.64173069279689	1.76745337221972e-08	1.83659034955575e-07	8.87211290680104
ENSMUSG00000023707	-0.279641600100683	6.8154835268398	-5.64843783885245	1.70025607224256e-08	1.77657208627026e-07	8.87018295264728
ENSMUSG00000029730	0.255697940952036	6.93810854763307	5.64119365732449	1.77294397550564e-08	1.84084395754628e-07	8.85672862461623
ENSMUSG00000032215	-0.133384351811808	7.12929563104089	-5.6401558968807	1.7836009257582e-08	1.85045085021969e-07	8.85309740329337
ENSMUSG00000028102	-0.219586513058258	7.4817465387011	-5.67628315055585	1.44686594439855e-08	1.53350665816631e-07	8.84645173356528
ENSMUSG00000004366	-0.215085000549817	6.93846802493449	-5.63699363353623	1.81645987231242e-08	1.88157824509343e-07	8.83952917440416
ENSMUSG00000025491	0.240983885418077	6.60189284513022	5.65043509827926	1.68073015980274e-08	1.7603577571988e-07	8.83117632401698
ENSMUSG00000048271	0.186518317411301	7.41160208839488	5.65959601575705	1.59392580283873e-08	1.67744140400983e-07	8.83012861802628
ENSMUSG00000041040	-0.17656408410354	7.47344484255465	-5.68377578477005	1.38520653507693e-08	1.47905034896059e-07	8.82781918499351
ENSMUSG00000028970	0.149997231246611	7.40160357979213	5.66383453579128	1.55525273793923e-08	1.64067334468273e-07	8.82643582077081
