logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000030400	-0.18857605725309	7.29840676875906	-7.64940594093857	2.49986805019514e-14	1.81247117778319e-12	21.8117966861286
ENSMUSG00000032397	0.116201197096943	7.46493031612219	7.6820200367637	1.94584332889041e-14	1.45755490901084e-12	21.7992613457111
ENSMUSG00000040018	0.3793228063531	6.81313420865884	7.6279034451967	2.94724978310348e-14	2.11422288673635e-12	21.7663964961301
ENSMUSG00000030101	0.245249168235491	6.62434547442938	7.62489954820532	3.01571573609278e-14	2.15195126052347e-12	21.7405299668031
ENSMUSG00000032024	0.349791870717437	6.76628768420883	7.62098475614528	3.10729613720671e-14	2.19396855650469e-12	21.7146857542436
ENSMUSG00000094500	0.260356398606727	6.77321186118188	7.62031882675052	3.12314450070368e-14	2.19396855650469e-12	21.7107550290639
ENSMUSG00000024220	-0.155449035569549	7.23827611873492	-7.62914904031355	2.91931036801734e-14	2.10531967923293e-12	21.7078447436355
ENSMUSG00000097732	-0.0842035141212598	7.44057010058058	-7.66498219742196	2.21822142330918e-14	1.63449163354488e-12	21.6750804395077
ENSMUSG00000029122	-0.0930743749243472	7.42082780621389	-7.65204277940907	2.44983070381564e-14	1.78574218722217e-12	21.60487555461
ENSMUSG00000058076	0.193388900920339	6.54525147247388	7.59671561970463	3.73926282264786e-14	2.59984232561332e-12	21.529104147964
ENSMUSG00000057455	0.338205981536756	6.73685920915172	7.59553900898508	3.77292314870804e-14	2.60545994433411e-12	21.527112928112
ENSMUSG00000049489	0.210475248517817	6.56944837810365	7.59509242926162	3.78577672985558e-14	2.60545994433411e-12	21.5190937518577
ENSMUSG00000034616	-0.076431183696501	7.38706321617828	-7.62223393484779	3.0777802349732e-14	2.18474054585166e-12	21.468933463868
ENSMUSG00000091712	-0.0539012568721295	7.36774475218463	-7.60954673768714	3.39083534532919e-14	2.3697394645347e-12	21.4053262287866
ENSMUSG00000021494	-0.15889643125327	7.16928127162465	-7.56981103178022	4.58816135144777e-14	3.11031458014644e-12	21.3026403640723
ENSMUSG00000101840	-0.105956794378666	7.21304740564383	-7.57098461968566	4.54746200067494e-14	3.09821556809803e-12	21.2939986290184
ENSMUSG00000035632	-0.0825002914835542	7.17270371951033	-7.56413481922733	4.79012192941838e-14	3.23106831438082e-12	21.267771875102
ENSMUSG00000029687	-0.184637829267199	7.346179208952	-7.57962278480852	4.25862698106706e-14	2.91608407117713e-12	21.2111439985568
ENSMUSG00000036555	-0.0835663367332895	7.24870220742238	-7.53769523289135	5.85212121390987e-14	3.90852509449212e-12	21.0231768177265
ENSMUSG00000028657	0.144819980745576	7.35441622407756	7.54600178330063	5.49568375984207e-14	3.68863764435341e-12	20.9943105128518
ENSMUSG00000092203	-0.100971776755857	7.28151993973157	-7.53506378948561	5.96970890263807e-14	3.96751535793956e-12	20.979422436847
ENSMUSG00000048772	0.413193751444353	7.06298646375312	7.51162656475948	7.12491447859686e-14	4.67576713543125e-12	20.9022486984443
ENSMUSG00000045576	0.25853963418125	7.09501273699025	7.51136750447098	7.13883903993412e-14	4.67576713543125e-12	20.9006694707264
ENSMUSG00000007739	0.172046242219378	6.57553989207647	7.50966807426192	7.23084977812928e-14	4.71326256210946e-12	20.8911752196316
