logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000049807	0.00159195511220478	7.12844663934464	0.0325102524788713	0.97406616819986	0.999992724696631	-5.59819006433861
ENSMUSG00000034471	0.00193075725919645	7.06125418522455	0.0485458374923398	0.961282770711984	0.999992724696631	-5.59819187883381
ENSMUSG00000097063	0.00115986760363551	6.93495459402531	0.0380737577005858	0.969630078781831	0.999992724696631	-5.59819210819888
ENSMUSG00000033083	0.00399822560225971	6.98671765028361	0.0875915897453159	0.930204066096744	0.999992724696631	-5.59819416453269
ENSMUSG00000060601	0.00139628973820649	6.92096858160061	0.0356569555996596	0.971557020942239	0.999992724696631	-5.59820113455884
ENSMUSG00000026617	0.00175878245659611	6.75305751478777	0.032566234893115	0.97402152610751	0.999992724696631	-5.59820552589863
ENSMUSG00000013701	0.00121557079001366	6.80843590582457	0.0267268361731618	0.978678453700656	0.999992724696631	-5.59820762580606
ENSMUSG00000021587	0.000807988493320977	6.77782141151368	0.0256053935241842	0.979572893685045	0.999992724696631	-5.59820832046196
ENSMUSG00000028995	0.00160050746092733	6.87714056046225	0.0529528901026845	0.957771119369398	0.999992724696631	-5.59821087621208
ENSMUSG00000031565	0.000846611432202771	6.86929748693435	0.0318473245726254	0.97459481336383	0.999992724696631	-5.59821286421641
ENSMUSG00000100201	0.00242603299366095	7.10544599644538	0.0528574874017956	0.957847130228964	0.999992724696631	-5.59821561710554
ENSMUSG00000028136	0.00183746769572668	6.8172197932781	0.0496304415135904	0.960418458369609	0.999992724696631	-5.59821675037097
ENSMUSG00000037872	-0.00168272269701308	6.76526976880984	-0.0320122833590122	0.974463267593244	0.999992724696631	-5.59821826034389
ENSMUSG00000087141	0.000933991905926135	6.86346067599745	0.0254159185192469	0.979724017685837	0.999992724696631	-5.59821853756205
ENSMUSG00000032536	0.00106910759017254	6.86954922996505	0.0303428934579325	0.975794547809871	0.999992724696631	-5.59821917770368
ENSMUSG00000002325	0.00168977181825802	6.94079640567097	0.0644309557377449	0.948629122893126	0.999992724696631	-5.59823167998219
ENSMUSG00000026822	0.000870026936255819	6.96061892890411	0.0261079015533868	0.979172100196731	0.999992724696631	-5.59823193218384
ENSMUSG00000009681	0.00269765320940607	7.01493405484592	0.0583770964003227	0.953450106427127	0.999992724696631	-5.59823465370649
ENSMUSG00000040990	0.00194215602943437	6.84719782078606	0.0402535776818342	0.967892236785364	0.999992724696631	-5.59823774919159
ENSMUSG00000097251	0.00116445471330806	7.05553058758837	0.0268730110755173	0.978561869504995	0.999992724696631	-5.59823793349007
ENSMUSG00000041797	0.00186816192497385	7.02584755027644	0.0451660646258151	0.963976372224393	0.999992724696631	-5.59824246840193
ENSMUSG00000079227	0.00134899010448386	7.05232589017533	0.0236603402148378	0.981124289143353	0.999992724696631	-5.59824382168484
ENSMUSG00000027199	0.00128899290938289	6.87941482068223	0.0234559415717372	0.981287323949448	0.999992724696631	-5.59824836960445
ENSMUSG00000028268	0.00118325566517896	7.03783826788454	0.0233062192389908	0.981406747701923	0.999992724696631	-5.59825066188181
ENSMUSG00000037643	0.00160887276638899	6.81053912217356	0.0410620086481047	0.967247760751877	0.999992724696631	-5.59825173334606
ENSMUSG00000021701	0.00142522233731945	6.94203665892707	0.0240952637225255	0.980777383065375	0.999992724696631	-5.59825189335373
ENSMUSG00000049658	0.00109868433668758	7.00858388668597	0.0305635827208003	0.975618551871456	0.999992724696631	-5.59825200918051
ENSMUSG00000001156	0.0014427463659592	7.05844249354143	0.025760385805966	0.979449273419384	0.999992724696631	-5.59825634318455
ENSMUSG00000033389	0.000848095664154336	6.90179201569279	0.0248467127879053	0.980178016738517	0.999992724696631	-5.59825841347237
ENSMUSG00000096952	0.000867698629952507	7.02478104141008	0.0231241938881061	0.981551938028988	0.999992724696631	-5.59826010631076
ENSMUSG00000039137	0.00103391614101422	6.93601885104581	0.0365649567873072	0.97083304180238	0.999992724696631	-5.59826161061053
ENSMUSG00000020485	0.000976852595654165	6.72286635413007	0.0239891952760424	0.980861985629739	0.999992724696631	-5.59826253640482
