"","x"
"2882","magenta"
"2883","skyblue"
"2884","magenta"
"2885","firebrick4"
"2886","coral1"
"2887","greenyellow"
"2888","lightgreen"
"2889","yellow"
"2890","turquoise"
"2891","salmon"
"2892","sienna4"
"2893","plum"
"2894","brown4"
"2895","navajowhite2"
"2896","red"
"2897","purple"
"2898","darkorange"
"2899","tan"
"2900","purple"
"2901","turquoise"
"2902","darkred"
"2903","lightyellow"
"2904","violet"
"2905","maroon"
"2906","cyan"
"2907","red"
"2908","blue"
"2909","red"
"2910","lightpink3"
"2911","green"
"2912","lightcoral"
"2913","darkgrey"
"2914","greenyellow"
"2915","purple"
"2916","lightcoral"
"2917","thistle1"
"2918","magenta"
"2919","purple"
"2920","blue"
"2921","green"
"2922","lightsteelblue1"
"2923","skyblue3"
"2924","pink"
"2925","darkorange"
"2926","red"
"2927","black"
"2928","pink4"
"2929","turquoise"
"2930","blue"
"2931","darkolivegreen"
"2932","lightpink3"
"2933","lavenderblush2"
"2934","green"
"2935","magenta"
"2936","cyan"
"2937","greenyellow"
"2938","darkgrey"
"2939","brown"
"2940","yellow"
"2941","lightcyan"
"2942","yellow"
"2943","plum1"
"2944","blue"
"2945","lightcyan"
"2946","paleturquoise"
"2947","magenta"
"2948","pink"
"2949","blue"
"2950","blue"
"2951","blue"
"2952","magenta4"
"2953","lightyellow"
"2954","lavenderblush2"
"2955","palevioletred3"
"2956","yellowgreen"
"2957","skyblue"
"2958","grey60"
"2959","cyan"
"2960","turquoise"
"2961","firebrick4"
"2962","sienna4"
"2963","darkviolet"
"2964","darkolivegreen"
"2965","salmon"
"2966","lightcyan"
"2967","brown2"
"2968","purple"
"2969","navajowhite2"
"2970","lightsteelblue1"
"2971","black"
"2972","darkred"
"2973","lightyellow"
"2974","green"
"2975","orangered4"
"2976","mediumorchid"
"2977","darkgrey"
"2978","pink"
"2979","cyan"
"2980","ivory"
"2981","purple"
"2982","cyan"
"2983","white"
"2984","steelblue"
"2985","mediumpurple2"
"2986","salmon"
"2987","skyblue1"
"2988","palevioletred3"
"2989","bisque4"
"2990","antiquewhite4"
"2991","cyan"
"2992","lightyellow"
"2993","darkorange"
"2994","purple"
"2995","royalblue"
"2996","red"
"2997","pink4"
"2998","red"
"2999","lightcyan"
"3000","yellow"
"3001","blue"
"3002","magenta"
"3003","blue"
"3004","cyan"
"3005","brown"
"3006","turquoise"
"3007","black"
"3008","greenyellow"
"3009","turquoise"
"3010","brown4"
"3011","darkorange"
"3012","turquoise"
"3013","darkolivegreen4"
"3014","red"
"3015","cyan"
"3016","lightgreen"
"3017","turquoise"
"3018","green"
"3019","yellow"
"3020","pink"
"3021","magenta"
"3022","brown2"
"3023","darkred"
"3024","darkolivegreen"
"3025","darkmagenta"
"3026","darkslateblue"
"3027","orange"
"3028","darkolivegreen"
"3029","brown"
"3030","orangered4"
"3031","black"
"3032","red"
"3033","yellow"
"3034","brown4"
"3035","plum1"
"3036","yellow"
"3037","darkred"
"3038","royalblue"
"3039","cyan"
"3040","thistle2"
"3041","bisque4"
"3042","yellow"
"3043","darkolivegreen"
"3044","blue"
"3045","thistle1"
"3046","orangered3"
"3047","darkgrey"
"3048","saddlebrown"
"3049","firebrick4"
"3050","darkorange"
"3051","violet"
"3052","yellow"
"3053","cyan"
"3054","darkseagreen4"
"3055","royalblue"
"3056","lightyellow"
"3057","greenyellow"
"3058","black"
"3059","lightsteelblue1"
"3060","tan"
"3061","skyblue2"
"3062","blue"
"3063","lightcyan"
"3064","blue"
"3065","mediumpurple3"
"3066","lightpink4"
"3067","bisque4"
"3068","lightcyan"
"3069","tan"
"3070","black"
"3071","darkgreen"
"3072","sienna3"
"3073","blue2"
"3074","green"
"3075","plum2"
"3076","skyblue3"
"3077","blue"
"3078","blue"
"3079","coral1"
"3080","greenyellow"
"3081","black"
"3082","yellow"
"3083","mediumpurple4"
"3084","indianred4"
"3085","yellowgreen"
"3086","red"
"3087","black"
"3088","darkred"
"3089","blue"
"3090","brown"
"3091","coral2"
"3092","lightyellow"
"3093","lightpink4"
"3094","midnightblue"
"3095","lightgreen"
"3096","darkgreen"
"3097","lightcyan"
"3098","blue"
"3099","grey60"
"3100","plum2"
"3101","lightyellow"
"3102","brown"
"3103","magenta"
"3104","pink"
"3105","bisque4"
"3106","red"
"3107","black"
"3108","darkturquoise"
"3109","salmon2"
"3110","blue"
"3111","turquoise"
"3112","floralwhite"
"3113","coral"
"3114","lightyellow"
"3115","blue"
"3116","darkorange2"
"3117","lightpink4"
"3118","white"
"3119","brown2"
"3120","darkslateblue"
"3121","salmon4"
"3122","lightcyan"
"3123","darkturquoise"
"3124","steelblue"
"3125","brown4"
"3126","yellow"
"3127","midnightblue"
"3128","cyan"
"3129","darkgreen"
"3130","lightgreen"
"3131","cyan"
"3132","coral2"
"3133","turquoise"
"3134","lightpink3"
"3135","grey60"
"3136","darkgreen"
"3137","white"
"3138","turquoise"
"3139","lightgreen"
"3140","thistle2"
"3141","royalblue"
"3142","turquoise"
"3143","plum2"
"3144","yellow"
"3145","turquoise"
"3146","orange"
"3147","turquoise"
"3148","green"
"3149","lightcoral"
"3150","yellow"
"3151","thistle1"
"3152","blue"
"3153","white"
"3154","yellow"
"3155","greenyellow"
"3156","mediumpurple4"
"3157","salmon2"
"3158","darkorange"
"3159","darkolivegreen4"
"3160","steelblue"
"3161","midnightblue"
"3162","darkgreen"
"3163","brown"
"3164","navajowhite2"
"3165","darkred"
"3166","greenyellow"
"3167","darkred"
"3168","mediumpurple2"
"3169","greenyellow"
"3170","skyblue"
"3171","skyblue"
"3172","sienna4"
"3173","red"
"3174","darkturquoise"
"3175","yellow4"
"3176","yellow"
"3177","plum3"
"3178","skyblue1"
"3179","black"
"3180","lightyellow"
"3181","lightsteelblue1"
"3182","red"
"3183","darkred"
"3184","blue"
"3185","midnightblue"
"3186","royalblue"
"3187","plum1"
"3188","steelblue"
"3189","turquoise"
"3190","royalblue"
"3191","purple"
"3192","coral2"
"3193","cyan"
"3194","red"
"3195","lightsteelblue"
"3196","royalblue"
"3197","grey60"
"3198","grey60"
"3199","lightsteelblue1"
"3200","white"
"3201","tan"
"3202","plum"
"3203","darkred"
"3204","sienna3"
"3205","turquoise"
"3206","turquoise"
"3207","steelblue"
"3208","turquoise"
"3209","darkgreen"
"3210","green"
"3211","lightcoral"
"3212","red"
"3213","magenta"
"3214","red"
"3215","turquoise"
"3216","yellowgreen"
"3217","darkturquoise"
"3218","blue"
"3219","cyan"
"3220","lightcyan"
"3221","darkmagenta"
"3222","darkgreen"
"3223","coral3"
"3224","turquoise"
"3225","greenyellow"
"3226","tan"
"3227","darkturquoise"
"3228","antiquewhite4"
"3229","floralwhite"
"3230","green"
"3231","turquoise"
"3232","lightgreen"
"3233","saddlebrown"
"3234","maroon"
"3235","navajowhite2"
"3236","saddlebrown"
"3237","blue"
"3238","thistle1"
"3239","skyblue3"
"3240","turquoise"
"3241","maroon"
"3242","turquoise"
"3243","magenta"
"3244","brown"
"3245","lightgreen"
"3246","salmon"
"3247","darkred"
"3248","yellow"
"3249","green"
"3250","thistle3"
"3251","darkslateblue"
"3252","lightgreen"
"3253","darkgrey"
"3254","salmon"
"3255","orange"
"3256","yellow"
"3257","firebrick4"
"3258","cyan"
"3259","darkgreen"
"3260","turquoise"
"3261","salmon"
"3262","lavenderblush3"
"3263","yellow"
"3264","lightcyan"
"3265","salmon"
"3266","yellow"
"3267","pink"
"3268","blue"
"3269","steelblue"
"3270","blue"
"3271","orangered4"
"3272","lavenderblush3"
"3273","green"
"3274","salmon4"
"3275","antiquewhite4"
"3276","red"
"3277","pink"
"3278","lightgreen"
"3279","blue"
"3280","red"
"3281","mediumpurple3"
"3282","greenyellow"
"3283","skyblue3"
"3284","greenyellow"
"3285","navajowhite2"
"3286","darkgrey"
"3287","purple"
"3288","salmon"
"3289","skyblue3"
"3290","red"
"3291","lightgreen"
"3292","lightgreen"
"3293","purple"
"3294","tan"
"3295","grey60"
"3296","mediumpurple3"
"3297","turquoise"
"3298","red"
"3299","purple"
"3300","magenta"
"3301","lightcyan"
"3302","red"
"3303","blue"
"3304","pink"
"3305","white"
"3306","blue"
"3307","orangered3"
"3308","orangered4"
"3309","brown"
"3310","purple"
"3311","tan"
"3312","purple"
"3313","darkmagenta"
"3314","skyblue"
"3315","honeydew"
"3316","green"
"3317","purple"
"3318","lightpink3"
"3319","sienna4"
"3320","turquoise"
"3321","lightcyan"
"3322","grey60"
"3323","antiquewhite2"
"3324","yellow"
"3325","lightgreen"
"3326","skyblue"
"3327","red"
"3328","cyan"
"3329","darkturquoise"
"3330","saddlebrown"
"3331","lightpink3"
"3332","turquoise"
"3333","green"
"3334","thistle1"
"3335","darkgrey"
"3336","darkolivegreen4"
"3337","yellow"
"3338","darkturquoise"
"3339","mediumpurple4"
"3340","yellow"
"3341","magenta4"
"3342","white"
"3343","lightyellow"
"3344","lightcoral"
"3345","firebrick4"
"3346","green"
"3347","lavenderblush3"
"3348","cyan"
"3349","royalblue"
"3350","grey60"
"3351","yellow"
"3352","darkturquoise"
"3353","orangered4"
"3354","darkolivegreen4"
"3355","tan"
"3356","red"
"3357","turquoise"
"3358","darkorange2"
"3359","darkred"
"3360","paleturquoise"
"3361","blue"
"3362","turquoise"
"3363","white"
"3364","brown"
"3365","saddlebrown"
"3366","pink"
"3367","darkolivegreen4"
"3368","white"
"3369","honeydew"
"3370","royalblue"
"3371","skyblue3"
"3372","darkmagenta"
"3373","lightgreen"
"3374","thistle"
"3375","turquoise"
"3376","coral2"
"3377","lavenderblush3"
"3378","purple"
"3379","salmon2"
"3380","grey60"
"3381","navajowhite2"
"3382","lightcyan"
"3383","tan"
"3384","cyan"
"3385","cyan"
"3386","darkturquoise"
"3387","turquoise"
"3388","thistle2"
"3389","lightcyan1"
"3390","mediumpurple3"
"3391","darkorange"
"3392","blue"
"3393","lightcyan"
"3394","yellow"
"3395","plum2"
"3396","white"
"3397","lightgreen"
"3398","sienna3"
"3399","pink"
"3400","red"
"3401","brown"
"3402","pink"
"3403","darkorange"
"3404","lightgreen"
"3405","skyblue"
"3406","lightsteelblue1"
"3407","midnightblue"
"3408","purple"
"3409","palevioletred2"
"3410","greenyellow"
"3411","pink"
"3412","royalblue"
"3413","coral2"
"3414","red"
"3415","brown"
"3416","green"
"3417","coral1"
"3418","black"
"3419","darkorange2"
"3420","green"
"3421","honeydew"
"3422","darkturquoise"
"3423","darkturquoise"
"3424","blue"
"3425","brown"
"3426","darkturquoise"
"3427","skyblue3"
"3428","lightgreen"
"3429","yellow4"
"3430","violet"
"3431","green"
"3432","blue"
"3433","paleturquoise"
"3434","grey60"
"3435","lightcyan1"
"3436","blue"
"3437","greenyellow"
"3438","lightcyan"
"3439","tan"
"3440","antiquewhite4"
"3441","brown4"
"3442","skyblue1"
"3443","greenyellow"
"3444","skyblue"
"3445","red"
"3446","tan"
"3447","green"
"3448","violet"
"3449","red"
"3450","navajowhite1"
"3451","violet"
"3452","blue"
"3453","black"
"3454","red"
"3455","darkturquoise"
"3456","darkgrey"
"3457","green"
"3458","coral1"
"3459","magenta4"
"3460","turquoise"
"3461","pink"
"3462","pink"
"3463","darkgreen"
"3464","saddlebrown"
"3465","green"
"3466","greenyellow"
"3467","firebrick4"
"3468","magenta"
"3469","indianred4"
"3470","magenta4"
"3471","lightcyan"
"3472","grey60"
"3473","green"
"3474","blue"
"3475","turquoise"
"3476","turquoise"
"3477","tan"
"3478","darkgrey"
"3479","darkviolet"
"3480","brown"
"3481","black"
"3482","yellowgreen"
"3483","brown"
"3484","pink4"
"3485","brown4"
"3486","greenyellow"
"3487","lavenderblush2"
"3488","royalblue"
"3489","pink4"
"3490","red"
"3491","turquoise"
"3492","sienna3"
"3493","salmon"
"3494","turquoise"
"3495","midnightblue"
"3496","yellow"
"3497","thistle1"
"3498","brown"
"3499","yellow"
"3500","darkorange2"
"3501","cyan"
"3502","mediumpurple3"
"3503","plum1"
"3504","maroon"
"3505","lightpink4"
"3506","palevioletred2"
"3507","turquoise"
"3508","ivory"
"3509","plum1"
"3510","lightsteelblue1"
"3511","white"
"3512","turquoise"
"3513","blue"
"3514","lightcyan"
"3515","turquoise"
"3516","green"
"3517","turquoise"
"3518","saddlebrown"
"3519","paleturquoise"
"3520","brown"
"3521","purple"
"3522","cyan"
"3523","mediumpurple3"
"3524","white"
"3525","lavenderblush3"
"3526","green"
"3527","turquoise"
"3528","cyan"
"3529","red"
"3530","lightcyan"
"3531","skyblue2"
"3532","yellow"
"3533","antiquewhite4"
"3534","lightcyan1"
"3535","yellow"
"3536","darkorange2"
"3537","red"
"3538","brown"
"3539","brown"
"3540","salmon"
"3541","darkred"
"3542","magenta"
"3543","salmon"
"3544","coral3"
"3545","brown4"
"3546","coral3"
"3547","red"
"3548","ivory"
"3549","antiquewhite4"
"3550","indianred4"
"3551","floralwhite"
"3552","royalblue"
"3553","yellow4"
"3554","lightcyan"
"3555","lightyellow"
"3556","magenta4"
"3557","blue"
"3558","violet"
"3559","yellow"
"3560","lightgreen"
"3561","turquoise"
"3562","lightgreen"
"3563","indianred4"
"3564","greenyellow"
"3565","thistle"
"3566","turquoise"
"3567","yellow"
"3568","greenyellow"
"3569","lightyellow"
"3570","skyblue2"
"3571","brown"
"3572","blue"
"3573","darkgrey"
"3574","darkturquoise"
"3575","lightcoral"
"3576","yellow"
"3577","plum"
"3578","yellowgreen"
"3579","saddlebrown"
"3580","skyblue2"
"3581","blue"
"3582","brown"
"3583","lightyellow"
"3584","orangered3"
"3585","pink"
"3586","lightcyan"
"3587","floralwhite"
"3588","tan"
"3589","darkmagenta"
"3590","royalblue"
"3591","grey60"
"3592","salmon2"
"3593","tan"
"3594","steelblue"
"3595","pink"
"3596","blue"
"3597","darkslateblue"
"3598","mediumorchid"
"3599","steelblue"
"3600","lightgreen"
"3601","saddlebrown"
"3602","yellow"
"3603","yellow4"
"3604","yellow"
"3605","darkseagreen3"
"3606","lightyellow"
"3607","sienna4"
"3608","grey60"
"3609","blue"
"3610","thistle3"
"3611","green"
"3612","thistle2"
"3613","coral"
"3614","sienna3"
"3615","green"
"3616","cyan"
"3617","brown"
"3618","yellowgreen"
"3619","yellow"
"3620","coral3"
"3621","purple"
"3622","salmon"
"3623","palevioletred2"
"3624","indianred4"
"3625","saddlebrown"
"3626","thistle2"
"3627","honeydew1"
"3628","turquoise"
"3629","thistle2"
"3630","red"
"3631","salmon"
"3632","black"
"3633","honeydew1"
"3634","floralwhite"
"3635","turquoise"
"3636","darkgreen"
"3637","salmon2"
"3638","black"
"3639","pink"
"3640","red"
"3641","white"
"3642","yellow"
"3643","sienna4"
"3644","darkseagreen3"
"3645","thistle1"
"3646","darkolivegreen4"
"3647","maroon"
"3648","sienna3"
"3649","plum2"
"3650","lightgreen"
"3651","lightyellow"
"3652","green"
"3653","tan"
"3654","darkred"
"3655","yellowgreen"
"3656","salmon"
"3657","orangered4"
"3658","green"
"3659","greenyellow"
"3660","darkviolet"
"3661","greenyellow"
"3662","mediumpurple4"
"3663","midnightblue"
"3664","yellow4"
"3665","lightcyan1"
"3666","darkorange2"
"3667","pink"
"3668","thistle2"
"3669","bisque4"
"3670","lightcoral"
"3671","turquoise"
"3672","antiquewhite4"
"3673","yellow3"
"3674","skyblue1"
"3675","skyblue3"
"3676","lightcyan"
"3677","bisque4"
"3678","white"
"3679","blue"
"3680","steelblue"
"3681","black"
"3682","turquoise"
"3683","saddlebrown"
"3684","blue"
"3685","thistle2"
"3686","darkolivegreen4"
"3687","turquoise"
"3688","red"
"3689","orange"
"3690","thistle3"
"3691","darkred"
"3692","darkgreen"
"3693","darkgrey"
"3694","violet"
"3695","magenta"
"3696","lightcyan1"
"3697","darkred"
"3698","darkgrey"
"3699","plum"
"3700","magenta4"
"3701","brown"
"3702","skyblue"
"3703","white"
"3704","lightyellow"
"3705","skyblue"
"3706","cyan"
"3707","magenta"
"3708","ivory"
"3709","darkgreen"
"3710","grey60"
"3711","orange"
"3712","darkgreen"
"3713","skyblue"
"3714","turquoise"
"3715","plum1"
"3716","coral1"
"3717","red"
"3718","royalblue"
"3719","red"
"3720","honeydew"
"3721","yellow"
"3722","orangered4"
"3723","magenta"
"3724","lightsteelblue"
"3725","magenta"
"3726","lightsteelblue1"
"3727","blue"
"3728","black"
"3729","tan"
"3730","coral2"
"3731","lightcyan"
"3732","red"
"3733","pink"
"3734","mediumorchid"
"3735","salmon"
"3736","navajowhite2"
"3737","plum3"
"3738","lightyellow"
"3739","white"
"3740","blue"
"3741","white"
"3742","black"
"3743","black"
"3744","antiquewhite4"
"3745","magenta"
"3746","darkseagreen4"
"3747","magenta"
"3748","saddlebrown"
"3749","green"
"3750","pink"
"3751","green"
"3752","greenyellow"
"3753","purple"
"3754","turquoise"
"3755","navajowhite2"
"3756","darkmagenta"
"3757","brown"
"3758","paleturquoise"
"3759","grey60"
"3760","saddlebrown"
"3761","lightsteelblue1"
"3762","tan"
"3763","yellowgreen"
"3764","lightcyan"
"3765","turquoise"
"3766","plum2"
"3767","skyblue2"
"3768","coral1"
"3769","purple"
"3770","ivory"
"3771","blue"
"3772","steelblue"
"3773","lightgreen"
"3774","violet"
"3775","saddlebrown"
"3776","midnightblue"
"3777","thistle2"
"3778","tan"
"3779","yellow4"
"3780","brown"
"3781","darkslateblue"
"3782","plum1"
"3783","skyblue"
"3784","tan"
"3785","darkseagreen4"
"3786","yellow"
"3787","yellow"
"3788","lightyellow"
"3789","green"
"3790","cyan"
"3791","maroon"
"3792","brown4"
"3793","floralwhite"
"3794","midnightblue"
"3795","navajowhite2"
"3796","darkseagreen4"
"3797","yellow4"
"3798","red"
"3799","green"
"3800","darkred"
"3801","lightcyan1"
"3802","darkgreen"
"3803","pink"
"3804","brown"
"3805","darkseagreen4"
"3806","darkturquoise"
"3807","blue"
"3808","darkorange2"
"3809","darkolivegreen"
"3810","orange"
"3811","pink"
"3812","grey60"
"3813","yellow"
"3814","pink"
"3815","magenta"
"3816","palevioletred3"
"3817","antiquewhite2"
"3818","royalblue"
"3819","turquoise"
"3820","darkviolet"
"3821","lightsteelblue"
"3822","orangered3"
"3823","blue"
"3824","darkgreen"
"3825","coral2"
"3826","blue"
"3827","black"
"3828","lightsteelblue"
"3829","blue"
"3830","thistle1"
"3831","red"
"3832","plum1"
"3833","skyblue2"
"3834","magenta"
"3835","turquoise"
"3836","midnightblue"
"3837","purple"
"3838","violet"
"3839","blue"
"3840","indianred4"
"3841","pink"
"3842","salmon2"
"3843","grey60"
"3844","plum1"
"3845","turquoise"
"3846","black"
"3847","blue"
"3848","magenta"
"3849","brown"
"3850","mediumpurple2"
"3851","red"
"3852","darkseagreen4"
"3853","yellow3"
"3854","tan"
"3855","royalblue"
"3856","brown"
"3857","skyblue2"
"3858","black"
"3859","thistle"
"3860","purple"
"3861","navajowhite2"
"3862","green"
"3863","thistle1"
"3864","royalblue"
"3865","sienna3"
"3866","royalblue"
"3867","green"
"3868","indianred4"
"3869","purple"
"3870","blue"
"3871","lightyellow"
"3872","paleturquoise"
"3873","tan"
"3874","tan"
"3875","bisque4"
"3876","black"
"3877","brown"
"3878","thistle1"
"3879","thistle2"
"3880","yellow"
"3881","plum2"
"3882","palevioletred3"
"3883","orangered3"
"3884","yellow4"
"3885","magenta"
"3886","midnightblue"
"3887","maroon"
"3888","lightyellow"
"3889","pink"
"3890","red"
"3891","darkgrey"
"3892","cyan"
"3893","darkolivegreen"
"3894","tan"
"3895","darkred"
"3896","magenta4"
"3897","coral1"
"3898","darkmagenta"
"3899","magenta"
"3900","yellow"
"3901","blue"
"3902","lightyellow"
"3903","midnightblue"
"3904","salmon2"
"3905","darkgrey"
"3906","magenta"
"3907","green"
"3908","mediumorchid"
"3909","turquoise"
"3910","magenta"
"3911","magenta4"
"3912","red"
"3913","midnightblue"
"3914","lightcoral"
"3915","thistle2"
"3916","green"
"3917","yellow"
"3918","pink"
"3919","grey60"
"3920","tan"
"3921","floralwhite"
"3922","coral2"
"3923","lightyellow"
"3924","green"
"3925","royalblue"
"3926","salmon"
"3927","greenyellow"
"3928","brown"
"3929","purple"
"3930","magenta"
"3931","darkturquoise"
"3932","ivory"
"3933","black"
"3934","midnightblue"
"3935","blue"
"3936","thistle3"
"3937","salmon4"
"3938","midnightblue"
"3939","darkred"
"3940","lightyellow"
"3941","greenyellow"
"3942","yellowgreen"
"3943","midnightblue"
"3944","ivory"
"3945","darkolivegreen"
"3946","darkslateblue"
"3947","turquoise"
"3948","darkorange"
"3949","tan"
"3950","turquoise"
"3951","darkturquoise"
"3952","violet"
"3953","skyblue1"
"3954","coral2"
"3955","skyblue3"
"3956","darkgrey"
"3957","blue"
"3958","blue"
"3959","darkseagreen4"
"3960","darkorange"
"3961","floralwhite"
"3962","yellow"
"3963","darkgrey"
"3964","darkslateblue"
"3965","plum"
"3966","steelblue"
"3967","royalblue"
"3968","grey60"
"3969","royalblue"
"3970","orange"
"3971","purple"
"3972","pink"
"3973","lavenderblush3"
"3974","royalblue"
"3975","midnightblue"
"3976","yellowgreen"
"3977","darkolivegreen"
"3978","darkgreen"
"3979","lavenderblush2"
"3980","black"
"3981","yellow"
"3982","lightgreen"
"3983","magenta"
"3984","greenyellow"
"3985","maroon"
"3986","thistle1"
"3987","greenyellow"
"3988","yellow"
"3989","brown"
"3990","darkolivegreen"
"3991","brown"
"3992","bisque4"
"3993","skyblue2"
"3994","mediumpurple3"
"3995","lightyellow"
"3996","mediumpurple2"
"3997","skyblue"
"3998","yellow"
"3999","cyan"
"4000","orange"
"4001","darkred"
"4002","lightcyan"
"4003","orangered4"
"4004","lightcoral"
"4005","green"
"4006","brown"
"4007","skyblue3"
"4008","brown"
"4009","yellow3"
"4010","lightsteelblue1"
"4011","antiquewhite4"
"4012","green"
"4013","turquoise"
"4014","orangered3"
"4015","firebrick4"
"4016","black"
"4017","brown"
"4018","green"
"4019","blue"
"4020","turquoise"
"4021","antiquewhite2"
"4022","antiquewhite2"
"4023","lightgreen"
"4024","black"
"4025","lightyellow"
"4026","brown"
"4027","green"
"4028","red"
"4029","green"
"4030","plum2"
"4031","indianred4"
"4032","pink"
"4033","blue"
"4034","pink4"
"4035","midnightblue"
"4036","lightpink4"
"4037","yellow"
"4038","grey60"
"4039","white"
"4040","green"
"4041","blue"
"4042","darkorange2"
"4043","blue"
"4044","brown4"
"4045","turquoise"
"4046","black"
"4047","yellowgreen"
"4048","turquoise"
"4049","greenyellow"
"4050","turquoise"
"4051","turquoise"
"4052","turquoise"
"4053","plum1"
"4054","mediumpurple4"
"4055","yellow4"
"4056","thistle2"
"4057","lightyellow"
"4058","black"
"4059","brown"
"4060","blue"
"4061","magenta"
"4062","pink"
"4063","lightgreen"
"4064","brown"
"4065","tan"
"4066","darkviolet"
"4067","green"
"4068","purple"
"4069","lavenderblush3"
"4070","black"
"4071","ivory"
"4072","red"
"4073","mediumpurple3"
"4074","orange"
"4075","magenta"
"4076","saddlebrown"
"4077","turquoise"
"4078","green"
"4079","turquoise"
"4080","orange"
"4081","lightpink3"
"4082","darkslateblue"
"4083","purple"
"4084","blue"
"4085","skyblue"
"4086","mediumpurple3"
"4087","green"
"4088","sienna3"
"4089","yellow"
"4090","blue"
"4091","saddlebrown"
"4092","yellow"
"4093","darkgrey"
"4094","lightcyan1"
"4095","pink"
"4096","grey60"
"4097","lightcyan"
"4098","lightgreen"
"4099","yellow4"
"4100","lavenderblush3"
"4101","white"
"4102","blue"
"4103","navajowhite1"
"4104","darkslateblue"
"4105","royalblue"
"4106","tan"
"4107","firebrick4"
"4108","blue"
"4109","orangered4"
"4110","turquoise"
"4111","blue"
"4112","lightgreen"
"4113","palevioletred3"
"4114","red"
"4115","blue2"
"4116","salmon"
"4117","blue"
"4118","sienna4"
"4119","brown"
"4120","green"
"4121","lightcyan"
"4122","cyan"
"4123","coral3"
"4124","salmon"
"4125","saddlebrown"
"4126","yellow"
"4127","maroon"
"4128","darkturquoise"
"4129","darkturquoise"
"4130","purple"
"4131","lightcyan"
"4132","lightyellow"
"4133","lightgreen"
"4134","darkturquoise"
"4135","green"
"4136","lightgreen"
"4137","turquoise"
"4138","red"
"4139","royalblue"
"4140","magenta"
"4141","tan"
"4142","brown"
"4143","bisque4"
"4144","lightcoral"
"4145","pink"
"4146","cyan"
"4147","darkgreen"
"4148","midnightblue"
"4149","cyan"
"4150","black"
"4151","honeydew1"
"4152","red"
"4153","palevioletred3"
"4154","brown"
"4155","pink"
"4156","darkviolet"
"4157","thistle1"
"4158","blue"
"4159","pink"
"4160","yellow"
"4161","greenyellow"
"4162","pink"
"4163","blue"
"4164","darkolivegreen"
"4165","brown"
"4166","antiquewhite4"
"4167","coral2"
"4168","palevioletred2"
"4169","pink"
"4170","magenta"
"4171","plum1"
"4172","sienna3"
"4173","lavenderblush2"
"4174","orangered3"
"4175","magenta"
"4176","tan"
"4177","floralwhite"
"4178","greenyellow"
"4179","yellow"
"4180","paleturquoise"
"4181","lightgreen"
"4182","indianred4"
"4183","coral2"
"4184","darkgreen"
"4185","midnightblue"
"4186","royalblue"
"4187","maroon"
"4188","paleturquoise"
"4189","darkslateblue"
"4190","royalblue"
"4191","honeydew"
"4192","green"
"4193","cyan"
"4194","white"
"4195","salmon"
"4196","purple"
"4197","green"
"4198","brown"
"4199","brown"
"4200","coral2"
"4201","grey60"
"4202","skyblue"
"4203","white"
"4204","greenyellow"
"4205","purple"
"4206","tan"
"4207","green"
"4208","blue"
"4209","thistle3"
"4210","blue"
"4211","turquoise"
"4212","darkseagreen4"
"4213","lightpink4"
"4214","midnightblue"
"4215","grey60"
"4216","red"
"4217","lightcyan"
"4218","pink"
"4219","cyan"
"4220","greenyellow"
"4221","lightpink4"
"4222","brown4"
"4223","turquoise"
"4224","green"
"4225","yellow"
"4226","lightcyan"
"4227","salmon4"
"4228","lightcyan"
"4229","steelblue"
"4230","brown"
"4231","yellow"
"4232","black"
"4233","white"
"4234","lightcyan1"
"4235","greenyellow"
"4236","sienna4"
"4237","darkmagenta"
"4238","plum"
"4239","brown"
"4240","paleturquoise"
"4241","lightgreen"
"4242","plum3"
"4243","lightcyan1"
"4244","orange"
"4245","green"
"4246","green"
"4247","yellow"
"4248","darkolivegreen4"
"4249","plum2"
"4250","turquoise"
"4251","cyan"
"4252","brown"
"4253","lightyellow"
"4254","skyblue1"
"4255","sienna3"
"4256","grey60"
"4257","greenyellow"
"4258","skyblue"
"4259","plum1"
"4260","greenyellow"
"4261","orangered3"
"4262","plum2"
"4263","steelblue"
"4264","lightgreen"
"4265","lightpink3"
"4266","darkgreen"
"4267","salmon"
"4268","black"
"4269","green"
"4270","grey60"
"4271","turquoise"
"4272","green"
"4273","thistle3"
"4274","green"
"4275","lightcyan"
"4276","floralwhite"
"4277","ivory"
"4278","mediumpurple3"
"4279","tan"
"4280","ivory"
"4281","magenta"
"4282","magenta"
"4283","palevioletred3"
"4284","bisque4"
"4285","saddlebrown"
"4286","magenta"
"4287","grey60"
"4288","black"
"4289","blue"
"4290","turquoise"
"4291","greenyellow"
"4292","greenyellow"
"4293","skyblue1"
"4294","black"
"4295","black"
"4296","greenyellow"
"4297","blue2"
"4298","lightcyan"
"4299","cyan"
"4300","brown"
"4301","yellow"
"4302","sienna3"
"4303","blue"
"4304","tan"
"4305","darkred"
"4306","mediumpurple4"
"4307","red"
"4308","mediumpurple4"
"4309","blue"
"4310","white"
"4311","skyblue2"
"4312","salmon4"
"4313","mediumorchid"
"4314","red"
"4315","turquoise"
"4316","turquoise"
"4317","greenyellow"
"4318","green"
"4319","bisque4"
"4320","brown"
"4321","lightyellow"
"4322","mediumpurple3"
"4323","lightpink4"
"4324","yellow"
"4325","antiquewhite4"
"4326","lightgreen"
"4327","blue"
"4328","blue"
"4329","yellow"
